"","Year","Period","Geo Level","State","State ANSI","Category","Measure","Metric","Chemical","Type","Domain Category","Value"
"3650",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","(D)"
"3651",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)","(D)"
"3652",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","(D)"
"3653",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)","(D)"
"3654",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","(D)"
"3655",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","(D)"
"3656",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","(D)"
"3657",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","(D)"
"3658",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)","1.632"
"3659",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","(D)"
"3660",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","(D)"
"3661",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","(D)"
"3662",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","(D)"
"3663",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","(D)"
"3664",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","(D)"
"3665",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","(D)"
"3666",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","(D)"
"3667",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)","(D)"
"3668",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","(D)"
"3669",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)","(NA)"
"3670",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)","(NA)"
"3671",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","(D)"
"3672",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)","(D)"
"3673",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","(D)"
"3674",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MUSTARD OIL = 4901)","(D)"
"3675",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","(D)"
"3676",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","(D)"
"3677",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","(D)"
"3678",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","(D)"
"3679",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","(D)"
"3680",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)","(D)"
"3681",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (DIMETHYL DISULFIDE (DMDS) = 29088)","(D)"
"3682",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","(D)"
"3683",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER",NA,"FERTILIZER: (NITROGEN)","1"
"3684",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER",NA,"FERTILIZER: (PHOSPHATE)","(Z)"
"3685",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / APPLICATION","AVG","FERTILIZER",NA,"FERTILIZER: (POTASH)","1"
"3686",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","(D)"
"3687",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","9.193"
"3688",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)","(D)"
"3689",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","(D)"
"3690",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","0.997"
"3691",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","(D)"
"3692",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","(D)"
"3693",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","0.501"
"3694",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","(D)"
"3695",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","(D)"
"3696",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)","(D)"
"3697",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","(D)"
"3698",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)","(D)"
"3699",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","(D)"
"3700",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","(D)"
"3701",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","(D)"
"3702",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","(D)"
"3703",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)","6.049"
"3704",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","(D)"
"3705",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","(D)"
"3706",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","(D)"
"3707",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","(D)"
"3708",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","(D)"
"3709",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","(D)"
"3710",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","(D)"
"3711",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","(D)"
"3712",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)","(D)"
"3713",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","(D)"
"3714",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)","(NA)"
"3715",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)","(NA)"
"3716",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","(D)"
"3717",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)","(D)"
"3718",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","(D)"
"3719",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MUSTARD OIL = 4901)","(D)"
"3720",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","(D)"
"3721",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","(D)"
"3722",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","(D)"
"3723",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","(D)"
"3724",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (THIAMETHOXAM = 60109)","(D)"
"3725",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (CYTOKININS = 116801)","(D)"
"3726",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (DIMETHYL DISULFIDE (DMDS) = 29088)","(D)"
"3727",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","CHEMICAL","OTHER","CHEMICAL, OTHER: (REYNOUTRIA SACHALINE = 55809)","(D)"
"3728",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER",NA,"FERTILIZER: (NITROGEN)","14"
"3729",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER",NA,"FERTILIZER: (PHOSPHATE)","4"
"3730",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN LB / ACRE / YEAR","AVG","FERTILIZER",NA,"FERTILIZER: (POTASH)","17"
"3731",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (AZOXYSTROBIN = 128810)","(D)"
"3732",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CAPTAN = 81301)","4.9"
"3733",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER CHLORIDE HYD. = 23501)","(D)"
"3734",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (COPPER HYDROXIDE = 23401)","(D)"
"3735",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (CYPRODINIL = 288202)","3"
"3736",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (DIFENOCONAZOLE = 128847)","(D)"
"3737",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FENHEXAMID = 90209)","(D)"
"3738",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUDIOXONIL = 71503)","2.3"
"3739",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (FLUOPYRAM = 80302)","(D)"
"3740",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (IPRODIONE = 109801)","(D)"
"3741",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (ISOFETAMID = 270000)","(D)"
"3742",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (MEFENOXAM = 113502)","(D)"
"3743",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PENTHIOPYRAD = 90112)","(D)"
"3744",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PROPICONAZOLE = 122101)","(D)"
"3745",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (PYRIMETHANIL = 288201)","(D)"
"3746",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (SULFUR = 77501)","(D)"
"3747",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIOPHANATE-METHYL = 102001)","(D)"
"3748",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","FUNGICIDE","CHEMICAL, FUNGICIDE: (THIRAM = 79801)","3.7"
"3749",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (CARFENTRAZONE-ETHYL = 128712)","(D)"
"3750",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (FLUMIOXAZIN = 129034)","(D)"
"3751",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (GLYPHOSATE ISO. SALT = 103601)","(D)"
"3752",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (NAPROPAMIDE = 103001)","(D)"
"3753",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (OXYFLUORFEN = 111601)","(D)"
"3754",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","HERBICIDE","CHEMICAL, HERBICIDE: (PARAQUAT = 61601)","(D)"
"3755",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ABAMECTIN = 122804)","(D)"
"3756",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (ACETAMIPRID = 99050)","(D)"
"3757",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENAZATE = 586)","(D)"
"3758",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BIFENTHRIN = 128825)","(D)"
"3759",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAK ABTS-1857 = 6523)","(D)"
"3760",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (BT KURSTAKI ABTS-351 = 6522)","(D)"
"3761",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (CHLORANTRANILIPROLE = 90100)","(D)"
"3762",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (FLONICAMID = 128016)","(D)"
"3763",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MALATHION = 57701)","(D)"
"3764",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (MUSTARD OIL = 4901)","(D)"
"3765",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NALED = 34401)","(D)"
"3766",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (NOVALURON = 124002)","(D)"
"3767",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPINETORAM = 110007)","(D)"
"3768",2018,"YEAR","STATE","FLORIDA","12","BEARING - APPLICATIONS","MEASURED IN NUMBER","AVG","CHEMICAL","INSECTICIDE","CHEMICAL, INSECTICIDE: (SPIROMESIFEN = 24875)","(D)"
